gender,city,work_type,company_size,position,level,experience,tech_stack,currency,raise_period,salary
Erkek,Ankara,Ofis,250+,Data engineer,Junior,1 - 3 Yıl,Python,₺ - Türk Lirası,2,34.000 - 34.999
Erkek,İstanbul,Remote,51 - 100 Kişi,Full Stack Developer,Senior,7 - 10 Yıl,NodeJS;Go;Python;C / C++;JavaScript | Html | Css;Vue,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,İstanbul,Remote,101 - 249 Kişi,Back-end Developer,Junior,1 - 3 Yıl,Java,₺ - Türk Lirası,1,37.000 - 37.999
Kadın,İstanbul,Hibrit (Ofis + Remote),250+,Full Stack Developer,Middle,1 - 3 Yıl,.Net;Angular,₺ - Türk Lirası,1,42.000 - 42.999
Erkek,Ankara,Remote,21 - 50 Kişi,Full Stack Developer,Senior,15 Yıl ve üzeri,.Net;NodeJS;JavaScript | Html | Css;Vue,₺ - Türk Lirası,2,100.000 - 104.999
Erkek,Manisa,Ofis,250+,Project Manager,Middle,10 - 12 Yıl,.Net,₺ - Türk Lirası,2,65.000 - 65.999
Erkek,* Hollanda,Remote,250+,Back-end Developer,Senior,7 - 10 Yıl,.Net,€ - Euro,1,5.000 - 5.999
Erkek,Ankara,Hibrit (Ofis + Remote),250+,Back-end Developer,Senior,5 - 7 Yıl,.Net;JavaScript | Html | Css,₺ - Türk Lirası,1,60.000 - 60.999
Erkek,Kocaeli,Hibrit (Ofis + Remote),250+,Software Architect,Senior,7 - 10 Yıl,.Net;React Native,₺ - Türk Lirası,1,115.000 - 119.999
Erkek,Bursa,Ofis,101 - 249 Kişi,Full Stack Developer,Senior,7 - 10 Yıl,Php;NodeJS;JavaScript | Html | Css;Vue,₺ - Türk Lirası,1,34.000 - 34.999
Erkek,İstanbul,Hibrit (Ofis + Remote),11 - 20 Kişi,Database Administrator (DBA),Junior,0 - 1 Yıl,SQL,₺ - Türk Lirası,1,20.000 - 20.999
Erkek,Ardahan,Hibrit (Ofis + Remote),6 - 10 Kişi,Full Stack Developer,Senior,10 - 12 Yıl,Java;.Net;React,₺ - Türk Lirası,1,49.000 - 49.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Mobile Application Developer (Full Stack),Middle,1 - 3 Yıl,.Net,₺ - Türk Lirası,2,41.000 - 41.999
Erkek,Ankara,Remote,21 - 50 Kişi,Front-end Developer,Middle,1 - 3 Yıl,JavaScript | Html | Css;React;React Native,₺ - Türk Lirası,3,50.000 - 50.999
Erkek,Ankara,Ofis,21 - 50 Kişi,Team / Tech Lead,Senior,3 - 5 Yıl,.Net;JavaScript | Html | Css;React,₺ - Türk Lirası,2,95.000 - 99.999
Erkek,İstanbul,Remote,250+,Data Scientist,Senior,5 - 7 Yıl,Python,₺ - Türk Lirası,2,60.000 - 60.999
Erkek,Denizli,Remote,250+,Team / Tech Lead,Senior,12 - 14 Yıl,.Net;JavaScript | Html | Css,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,İstanbul,Ofis,250+,Full Stack Developer,Middle,1 - 3 Yıl,.Net,₺ - Türk Lirası,2,52.000 - 52.999
Erkek,İstanbul,Remote,250+,Mobile Application Developer (Android),Junior,0 - 1 Yıl,Java;Kotlin,₺ - Türk Lirası,2,38.000 - 38.999
Erkek,Ankara,Remote,51 - 100 Kişi,Full Stack Developer,Junior,1 - 3 Yıl,Java;Python,₺ - Türk Lirası,4,47.000 - 47.999
Kadın,İstanbul,Remote,1 - 5 Kişi,Full Stack Developer,Middle,1 - 3 Yıl,Java;NodeJS;Go;Python;C / C++;React,$ - Dolar,1,1.000 - 1.999
Erkek,İzmir,Remote,250+,Back-end Developer,Middle,1 - 3 Yıl,.Net,₺ - Türk Lirası,2,48.000 - 48.999
Erkek,İstanbul,Remote,250+,QA / Automation,Middle,3 - 5 Yıl,Java;JavaScript | Html | Css,₺ - Türk Lirası,2,60.000 - 60.999
Erkek,Kocaeli,Hibrit (Ofis + Remote),250+,Software Architect,Senior,7 - 10 Yıl,.Net;NodeJS;React;Vue,₺ - Türk Lirası,2,95.000 - 99.999
Erkek,Gaziantep,Remote,250+,Back-end Developer,Senior,3 - 5 Yıl,Java,₺ - Türk Lirası,2,80.000 - 84.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Senior,7 - 10 Yıl,.Net,₺ - Türk Lirası,1,85.000 - 89.999
Erkek,İstanbul,Remote,51 - 100 Kişi,Software Architect,Senior,5 - 7 Yıl,.Net,₺ - Türk Lirası,2,150.000 - 154.999
Erkek,Ankara,Hibrit (Ofis + Remote),250+,Back-end Developer,Junior,1 - 3 Yıl,Java,₺ - Türk Lirası,2,32.000 - 32.999
Erkek,İstanbul,Hibrit (Ofis + Remote),101 - 249 Kişi,Product Manager,Senior,12 - 14 Yıl,Java;C / C++;JavaScript | Html | Css;React Native;Unity;Unreal,₺ - Türk Lirası,1,35.000 - 35.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Mobile Application Developer (Android),Junior,1 - 3 Yıl,Java,₺ - Türk Lirası,4,65.000 - 65.999
Erkek,İstanbul,Remote,250+,Front-end Developer,Middle,3 - 5 Yıl,Vue,₺ - Türk Lirası,2,62.000 - 62.999
Erkek,Antalya,Ofis,51 - 100 Kişi,Full Stack Developer,Junior,1 - 3 Yıl,.Net;NodeJS;JavaScript | Html | Css;React,₺ - Türk Lirası,2,48.000 - 48.999
Erkek,İzmir,Hibrit (Ofis + Remote),1 - 5 Kişi,Full Stack Developer,Senior,10 - 12 Yıl,.Net;React;Vue;Angular;React Native,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,İstanbul,Şu an remote ama hibrite döneceğiz.,250+,Back-end Developer,Junior,1 - 3 Yıl,Java,₺ - Türk Lirası,2,40.000 - 40.999
Erkek,İstanbul,Remote,250+,Front-end Developer,Junior,1 - 3 Yıl,React,₺ - Türk Lirası,2,32.000 - 32.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Team / Tech Lead,Senior,10 - 12 Yıl,.Net,₺ - Türk Lirası,1,115.000 - 119.999
Erkek,İstanbul,Remote,101 - 249 Kişi,Product Owner,Senior,15 Yıl ve üzeri,Java;JavaScript | Html | Css,₺ - Türk Lirası,2,72.000 - 72.999
Erkek,* Hollanda,Remote,21 - 50 Kişi,Product Owner,Senior,15 Yıl ve üzeri,Php;JavaScript | Html | Css,$ - Dolar,1,4.000 - 4.999
Erkek,İstanbul,Remote,250+,Mobile Application Developer (Android),Middle,3 - 5 Yıl,Java;Kotlin,₺ - Türk Lirası,2,73.000 - 73.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Team / Tech Lead,Senior,12 - 14 Yıl,NodeJS;React;Vue;Angular;React Native,₺ - Türk Lirası,2,72.000 - 72.999
Erkek,İstanbul,Ofis,11 - 20 Kişi,Full Stack Developer,Junior,0 - 1 Yıl,Python;React,₺ - Türk Lirası,2,32.000 - 32.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Junior,1 - 3 Yıl,Java,₺ - Türk Lirası,2,68.000 - 68.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Senior,7 - 10 Yıl,.Net,₺ - Türk Lirası,1,90.000 - 94.999
Erkek,İstanbul,Ofis,101 - 249 Kişi,Team / Tech Lead,Senior,10 - 12 Yıl,Java,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,İstanbul,Hibrit (Ofis + Remote),21 - 50 Kişi,Mobile Application Developer (Android),Middle,3 - 5 Yıl,Kotlin,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,İzmir,Hibrit (Ofis + Remote),11 - 20 Kişi,Data Scientist,Junior,1 - 3 Yıl,Python;,₺ - Türk Lirası,1,38.000 - 38.999
Erkek,İstanbul,Ofis,250+,Project Manager,Senior,3 - 5 Yıl,.Net,₺ - Türk Lirası,2,60.000 - 60.999
Erkek,* Hollanda,Remote,250+,Mobile Application Developer (iOS),Senior,5 - 7 Yıl,Swift,€ - Euro,1,5.000 - 5.999
Erkek,Kocaeli,Hibrit (Ofis + Remote),101 - 249 Kişi,Back-end Developer,Junior,0 - 1 Yıl,.Net,₺ - Türk Lirası,2,25.000 - 25.999
Erkek,Ankara,Ofis,21 - 50 Kişi,Team / Tech Lead,Senior,15 Yıl ve üzeri,Java;Python;React,₺ - Türk Lirası,2,140.000 - 144.999
Erkek,Ankara,Remote,250+,Bussines Intelligence,Senior,10 - 12 Yıl,Python;Mic. SQL ve Oracle SQL,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,Ankara,Hibrit (Ofis + Remote),51 - 100 Kişi,Full Stack Developer,Middle,5 - 7 Yıl,.Net,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Senior,7 - 10 Yıl,Java,₺ - Türk Lirası,4,95.000 - 99.999
Erkek,Ankara,Ofis,51 - 100 Kişi,Data Analyst,Middle,3 - 5 Yıl,Java,₺ - Türk Lirası,1,40.000 - 40.999
Erkek,İstanbul,Hibrit (Ofis + Remote),11 - 20 Kişi,Front-end Developer,Senior,12 - 14 Yıl,JavaScript | Html | Css;React,₺ - Türk Lirası,2,80.000 - 84.999
Erkek,İstanbul,Remote,101 - 249 Kişi,Full Stack Developer,Senior,3 - 5 Yıl,.Net,₺ - Türk Lirası,2,51.000 - 51.999
Erkek,Antalya,Remote,21 - 50 Kişi,QA / Automation,Junior,0 - 1 Yıl,Java;JavaScript | Html | Css,₺ - Türk Lirası,2,35.000 - 35.999
Erkek,İstanbul,Remote,101 - 249 Kişi,Front-end Developer,Junior,1 - 3 Yıl,JavaScript | Html | Css;React,₺ - Türk Lirası,1,19.000 - 19.999
Erkek,Kocaeli,Hibrit (Ofis + Remote),21 - 50 Kişi,Embedded Software Developer,Middle,3 - 5 Yıl,C / C++,₺ - Türk Lirası,2,60.000 - 60.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Full Stack Developer,Junior,1 - 3 Yıl,NodeJS;Python;JavaScript | Html | Css;React,₺ - Türk Lirası,2,24.000 - 24.999
Kadın,İstanbul,Ofis,21 - 50 Kişi,Front-end Developer,Middle,3 - 5 Yıl,NodeJS;JavaScript | Html | Css;React,₺ - Türk Lirası,2,49.000 - 49.999
Erkek,İstanbul,Remote,6 - 10 Kişi,Back-end Developer,Middle,1 - 3 Yıl,Java;JavaScript | Html | Css;Angular;Unity;C#,₺ - Türk Lirası,1,28.000 - 28.999
Erkek,Ankara,Remote,51 - 100 Kişi,Front-end Developer,Junior,1 - 3 Yıl,JavaScript | Html | Css;React,£ - Sterlin,1,1.000 - 1.999
Erkek,Ankara,Remote,101 - 249 Kişi,Back-end Developer,Junior,1 - 3 Yıl,Java,₺ - Türk Lirası,1,28.000 - 28.999
Kadın,İstanbul,Remote,101 - 249 Kişi,Front-end Developer,Senior,10 - 12 Yıl,JavaScript | Html | Css;React,₺ - Türk Lirası,2,30.000 - 30.999
Kadın,İstanbul,Hibrit (Ofis + Remote),250+,Full Stack Developer,Middle,1 - 3 Yıl,.Net;JavaScript | Html | Css,₺ - Türk Lirası,2,48.000 - 48.999
Kadın,İstanbul,Hibrit (Ofis + Remote),250+,Mobile Application Developer (Android),Middle,1 - 3 Yıl,Java;Kotlin,₺ - Türk Lirası,2,50.000 - 50.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Senior,5 - 7 Yıl,Java;Go;Python,₺ - Türk Lirası,2,130.000 - 134.999
Erkek,Ankara,Hibrit (Ofis + Remote),51 - 100 Kişi,Project Manager,Senior,15 Yıl ve üzeri,.Net,₺ - Türk Lirası,1,145.000 - 149.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Senior,3 - 5 Yıl,Java,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,Kocaeli,Hibrit (Ofis + Remote),101 - 249 Kişi,Data Scientist,Junior,1 - 3 Yıl,Python,₺ - Türk Lirası,1,40.000 - 40.999
Kadın,İstanbul,Remote,101 - 249 Kişi,Software Development Manager / Engineering Manager,Senior,15 Yıl ve üzeri,Java;Php;React;Angular,₺ - Türk Lirası,2,130.000 - 134.999
Erkek,İzmir,Hibrit (Ofis + Remote),1 - 5 Kişi,Full Stack Developer,Middle,5 - 7 Yıl,.Net;NodeJS;Vue,₺ - Türk Lirası,2,36.000 - 36.999
Erkek,Ankara,Ofis,250+,Front-end Developer,Middle,3 - 5 Yıl,JavaScript | Html | Css;React,₺ - Türk Lirası,2,70.000 - 70.999
Erkek,Ankara,Ofis,250+,Back-end Developer,Senior,7 - 10 Yıl,Java,₺ - Türk Lirası,2,135.000 - 139.999
Erkek,İstanbul,Remote,250+,Team / Tech Lead,Senior,3 - 5 Yıl,Php;NodeJS;Go;JavaScript | Html | Css;React;Vue,₺ - Türk Lirası,2,140.000 - 144.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Senior,3 - 5 Yıl,.Net,₺ - Türk Lirası,2,75.000 - 79.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Full Stack Developer,Senior,3 - 5 Yıl,.Net;React,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,İzmir,Remote,250+,Back-end Developer,Junior,1 - 3 Yıl,.Net;NodeJS;JavaScript | Html | Css,₺ - Türk Lirası,2,42.000 - 42.999
Erkek,İzmir,Remote,51 - 100 Kişi,Game Developer,Senior,3 - 5 Yıl,Unity,£ - Sterlin,1,200.000+
Erkek,İstanbul,Ofis,51 - 100 Kişi,Data Scientist,Senior,1 - 3 Yıl,Python,₺ - Türk Lirası,2,61.000 - 61.999
Erkek,İstanbul,Hibrit (Ofis + Remote),21 - 50 Kişi,QA / Manuel Test,Middle,7 - 10 Yıl,Python;Autoit,₺ - Türk Lirası,2,32.000 - 32.999
Erkek,Ankara,Ofis,250+,Embedded Software Developer,Junior,1 - 3 Yıl,C / C++,₺ - Türk Lirası,2,55.000 - 55.999
Erkek,İstanbul,Ofis,250+,Full Stack Developer,Junior,1 - 3 Yıl,Java;.Net;Php;NodeJS;Go;Python;Ruby;Kotlin;Swift;Objective C;C / C++;JavaScript | Html | Css;React;Vue;Angular;Flutter;React Native;Unity;Unreal,₺ - Türk Lirası,4,90.000 - 94.999
Erkek,İstanbul,Hibrit (Ofis + Remote),101 - 249 Kişi,Full Stack Developer,Senior,5 - 7 Yıl,.Net;JavaScript | Html | Css;React;Angular,₺ - Türk Lirası,2,80.000 - 84.999
Erkek,Ankara,Hibrit (Ofis + Remote),51 - 100 Kişi,Full Stack Developer,Junior,1 - 3 Yıl,Java;NodeJS;React,₺ - Türk Lirası,2,47.000 - 47.999
Erkek,İstanbul,Hibrit (Ofis + Remote),6 - 10 Kişi,Back-end Developer,Middle,3 - 5 Yıl,.Net,₺ - Türk Lirası,2,47.000 - 47.999
Erkek,Ankara,Hibrit (Ofis + Remote),6 - 10 Kişi,Mobile Application Developer (Android),Middle,1 - 3 Yıl,Flutter,₺ - Türk Lirası,2,44.000 - 44.999
Erkek,Ankara,Ofis,11 - 20 Kişi,Game Developer,Junior,1 - 3 Yıl,Unity,₺ - Türk Lirası,2,42.000 - 42.999
Kadın,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Senior,7 - 10 Yıl,.Net,₺ - Türk Lirası,2,85.000 - 89.999
Kadın,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Junior,3 - 5 Yıl,.Net;Python,₺ - Türk Lirası,2,57.000 - 57.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Mobile Application Developer (Full Stack),Middle,3 - 5 Yıl,Flutter,₺ - Türk Lirası,2,85.000 - 89.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Mobile Application Developer (Full Stack),Junior,1 - 3 Yıl,React Native,₺ - Türk Lirası,2,33.000 - 33.999
Kadın,İzmir,Remote,101 - 249 Kişi,Data Analyst,Middle,1 - 3 Yıl,Python;SQL,₺ - Türk Lirası,2,34.000 - 34.999
Erkek,İstanbul,Şu an hibrit ama ofise döneceğiz.,250+,Full Stack Developer,Senior,5 - 7 Yıl,JavaScript | Html | Css,₺ - Türk Lirası,2,75.000 - 79.999
Erkek,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,Team / Tech Lead,Senior,15 Yıl ve üzeri,NodeJS;JavaScript | Html | Css;Vue,₺ - Türk Lirası,4,185.000 - 189.999
Erkek,İstanbul,Hibrit (Ofis + Remote),21 - 50 Kişi,RPA Developer,Junior,3 - 5 Yıl,Python;C / C++,₺ - Türk Lirası,2,43.000 - 43.999
Erkek,Batman,Remote,250+,Front-end Developer,Middle,1 - 3 Yıl,JavaScript | Html | Css;React,₺ - Türk Lirası,2,39.000 - 39.999
Erkek,İstanbul,Hibrit (Ofis + Remote),101 - 249 Kişi,Back-end Developer,Senior,7 - 10 Yıl,.Net,₺ - Türk Lirası,1,80.000 - 84.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Back-end Developer,Senior,10 - 12 Yıl,.Net,₺ - Türk Lirası,2,60.000 - 60.999
Erkek,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,Back-end Developer,Middle,1 - 3 Yıl,Java,₺ - Türk Lirası,2,35.000 - 35.999
Erkek,* Almanya,Hibrit (Ofis + Remote),250+,DevOps Engineer,Middle,5 - 7 Yıl,Go;Python,€ - Euro,1,3.000 - 3.999
Kadın,İstanbul,Remote,250+,Back-end Developer,Middle,5 - 7 Yıl,.Net,₺ - Türk Lirası,2,58.000 - 58.999
Kadın,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,QA / Manuel Test,Middle,1 - 3 Yıl,Java;Python,₺ - Türk Lirası,1,35.000 - 35.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Back-end Developer,Middle,1 - 3 Yıl,.Net,₺ - Türk Lirası,1,45.000 - 45.999
Erkek,İstanbul,Hibrit (Ofis + Remote),1 - 5 Kişi,Back-end Developer,Junior,0 - 1 Yıl,Python,₺ - Türk Lirası,1,33.000 - 33.999
Erkek,Ankara,Remote,250+,Full Stack Developer,Senior,7 - 10 Yıl,Java;.Net;NodeJS;JavaScript | Html | Css;Angular;Cobol,₺ - Türk Lirası,1,90.000 - 94.999
Erkek,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,Embedded Software Developer,Middle,5 - 7 Yıl,Python;C / C++,₺ - Türk Lirası,1,58.000 - 58.999
Erkek,Ankara,Remote,250+,Full Stack Developer,Junior,1 - 3 Yıl,Java;Angular,₺ - Türk Lirası,2,49.000 - 49.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Senior,5 - 7 Yıl,Java,₺ - Türk Lirası,2,75.000 - 79.999
Erkek,Antalya,Ofis,101 - 249 Kişi,Back-end Developer,Senior,7 - 10 Yıl,Java,₺ - Türk Lirası,2,125.000 - 129.999
Erkek,İstanbul,Remote,250+,Full Stack Developer,Middle,3 - 5 Yıl,NodeJS;Vue,₺ - Türk Lirası,2,49.000 - 49.999
Erkek,Antalya,Hibrit (Ofis + Remote),51 - 100 Kişi,Software Development Manager / Engineering Manager,Senior,12 - 14 Yıl,Java;.Net,₺ - Türk Lirası,2,120.000 - 124.999
Erkek,İstanbul,Şu an remote ama hibrite döneceğiz.,250+,Back-end Developer,Middle,1 - 3 Yıl,Java;Go;Python;Kotlin,₺ - Türk Lirası,2,110.000 - 114.999
Erkek,Kocaeli,Hibrit (Ofis + Remote),6 - 10 Kişi,Front-end Developer,Junior,1 - 3 Yıl,React,₺ - Türk Lirası,1,35.000 - 35.999
Erkek,İzmir,Hibrit (Ofis + Remote),101 - 249 Kişi,Full Stack Developer,Senior,10 - 12 Yıl,.Net,₺ - Türk Lirası,1,90.000 - 94.999
Erkek,İzmir,Hibrit (Ofis + Remote),6 - 10 Kişi,Full Stack Developer,Senior,5 - 7 Yıl,Php;JavaScript | Html | Css;React;React Native,₺ - Türk Lirası,1,30.000 - 30.999
Erkek,İstanbul,Remote,11 - 20 Kişi,Team / Tech Lead,Senior,12 - 14 Yıl,.Net;JavaScript | Html | Css;React;React Native,₺ - Türk Lirası,1,130.000 - 134.999
Erkek,Kocaeli,Remote,101 - 249 Kişi,Back-end Developer,Middle,3 - 5 Yıl,Php,₺ - Türk Lirası,2,45.000 - 45.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,QA / Manuel Test,Middle,3 - 5 Yıl,Java;Php;Kotlin;JavaScript | Html | Css;React;Vue;Angular;Flutter,₺ - Türk Lirası,2,60.000 - 60.999
Kadın,İstanbul,Remote,250+,Back-end Developer,Senior,10 - 12 Yıl,Java;Kotlin,₺ - Türk Lirası,1,90.000 - 94.999
Erkek,Ankara,Ofis,250+,Full Stack Developer,Junior,1 - 3 Yıl,Java;Python;C / C++;JavaScript | Html | Css;React;Angular,₺ - Türk Lirası,2,50.000 - 50.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Back-end Developer,Senior,7 - 10 Yıl,Java,₺ - Türk Lirası,2,90.000 - 94.999
Erkek,Kahramanmaraş,Remote,250+,Full Stack Developer,Middle,3 - 5 Yıl,.Net;React,₺ - Türk Lirası,2,69.000 - 69.999
Erkek,İstanbul,Şu an remote ama hibrite döneceğiz.,21 - 50 Kişi,Front-end Developer,Senior,7 - 10 Yıl,.Net;JavaScript | Html | Css;React,₺ - Türk Lirası,1,60.000 - 60.999
Erkek,Ankara,Hibrit (Ofis + Remote),250+,Product Manager,Junior,1 - 3 Yıl,"JIRA, Enterprise Architect, Postman, WinSCP etc.",₺ - Türk Lirası,2,30.000 - 30.999
Erkek,İstanbul,Ofis,6 - 10 Kişi,Front-end Developer,Junior,1 - 3 Yıl,Php;JavaScript | Html | Css,₺ - Türk Lirası,1,35.000 - 35.999
Kadın,Çanakkale,Hibrit (Ofis + Remote),11 - 20 Kişi,Game Developer,Middle,1 - 3 Yıl,Unity,₺ - Türk Lirası,1,42.000 - 42.999
Erkek,İstanbul,Hibrit (Ofis + Remote),21 - 50 Kişi,Back-end Developer,Senior,5 - 7 Yıl,.Net,₺ - Türk Lirası,4,60.000 - 60.999
Erkek,Aydın,Remote,250+,Full Stack Developer,Senior,5 - 7 Yıl,Java,₺ - Türk Lirası,1,90.000 - 94.999
Kadın,İstanbul,Remote,250+,Full Stack Developer,Senior,5 - 7 Yıl,.Net,₺ - Türk Lirası,1,70.000 - 70.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Back-end Developer,Junior,1 - 3 Yıl,Java,₺ - Türk Lirası,2,50.000 - 50.999
Erkek,Antalya,Remote,250+,Product Owner,Senior,7 - 10 Yıl,X,₺ - Türk Lirası,2,95.000 - 99.999
Erkek,İstanbul,Hibrit (Ofis + Remote),21 - 50 Kişi,Front-end Developer,Senior,7 - 10 Yıl,JavaScript | Html | Css;React;Vue,₺ - Türk Lirası,2,80.000 - 84.999
Kadın,Ankara,Ofis,250+,Full Stack Developer,Middle,1 - 3 Yıl,Java,₺ - Türk Lirası,2,52.000 - 52.999
Erkek,İstanbul,Remote,21 - 50 Kişi,QA / Manuel Test,Middle,1 - 3 Yıl,Java;.Net;postman ,₺ - Türk Lirası,1,30.000 - 30.999
Erkek,İstanbul,Remote,101 - 249 Kişi,QA / Manuel Test,Middle,3 - 5 Yıl,hiçbirini kullanmıyorum.,₺ - Türk Lirası,1,40.000 - 40.999
Erkek,İstanbul,Remote,21 - 50 Kişi,Back-end Developer,Middle,1 - 3 Yıl,Java,₺ - Türk Lirası,2,42.000 - 42.999
Erkek,Konya,Remote,51 - 100 Kişi,Back-end Developer,Junior,1 - 3 Yıl,Java;Kotlin;JavaScript | Html | Css;Vue,₺ - Türk Lirası,2,45.000 - 45.999
Erkek,Sakarya,Remote,21 - 50 Kişi,Full Stack Developer,Senior,10 - 12 Yıl,.Net,₺ - Türk Lirası,1,63.000 - 63.999
Erkek,İstanbul,Hibrit (Ofis + Remote),1 - 5 Kişi,Full Stack Developer,Senior,15 Yıl ve üzeri,.Net;NodeJS;JavaScript | Html | Css;React;Angular,₺ - Türk Lirası,1,65.000 - 65.999
Erkek,İstanbul,Remote,250+,Full Stack Developer,Senior,7 - 10 Yıl,Php,₺ - Türk Lirası,2,71.000 - 71.999
Erkek,İstanbul,Remote,250+,Back-end Developer,Middle,5 - 7 Yıl,Java,₺ - Türk Lirası,2,100.000 - 104.999
Kadın,İstanbul,Remote,21 - 50 Kişi,QA / Manuel Test,Middle,3 - 5 Yıl,Java,₺ - Türk Lirası,1,38.000 - 38.999
Erkek,Ankara,Hibrit (Ofis + Remote),250+,Team / Tech Lead,Senior,10 - 12 Yıl,Java,₺ - Türk Lirası,1,120.000 - 124.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Front-end Developer,Senior,7 - 10 Yıl,NodeJS;JavaScript | Html | Css;React,₺ - Türk Lirası,2,68.000 - 68.999
Erkek,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,Back-end Developer,Middle,1 - 3 Yıl,.Net;NodeJS;React,₺ - Türk Lirası,1,55.000 - 55.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,Full Stack Developer,Middle,1 - 3 Yıl,.Net,₺ - Türk Lirası,2,38.000 - 38.999
Erkek,Ankara,Remote,250+,Full Stack Developer,Middle,1 - 3 Yıl,.Net;JavaScript | Html | Css;React,₺ - Türk Lirası,1,67.000 - 67.999
Erkek,İstanbul,Remote,101 - 249 Kişi,Mobile Application Developer (iOS),Middle,3 - 5 Yıl,Swift;Objective C;C / C++,₺ - Türk Lirası,2,61.000 - 61.999
Kadın,İstanbul,Ofis,11 - 20 Kişi,Back-end Developer,Senior,3 - 5 Yıl,Java,₺ - Türk Lirası,2,55.000 - 55.999
Erkek,İstanbul,Hibrit (Ofis + Remote),51 - 100 Kişi,Full Stack Developer,Middle,1 - 3 Yıl,.Net;Vue;Angular,₺ - Türk Lirası,1,34.000 - 34.999
Erkek,İstanbul,Ofis,1 - 5 Kişi,Back-end Developer,Middle,7 - 10 Yıl,.Net,₺ - Türk Lirası,2,70.000 - 70.999
Kadın,İstanbul,Remote,250+,Team / Tech Lead,Senior,3 - 5 Yıl,QA Team lead,₺ - Türk Lirası,2,63.000 - 63.999
Erkek,İstanbul,Hibrit (Ofis + Remote),11 - 20 Kişi,Front-end Developer,Middle,3 - 5 Yıl,JavaScript | Html | Css;React,₺ - Türk Lirası,2,50.000 - 50.999
Kadın,İstanbul,Remote,11 - 20 Kişi,Front-end Developer,Middle,1 - 3 Yıl,Java;JavaScript | Html | Css;React,$ - Dolar,2,1.000 - 1.999
Erkek,İstanbul,Hibrit (Ofis + Remote),250+,System Admin & Engineer,Senior,7 - 10 Yıl,System,₺ - Türk Lirası,2,150.000 - 154.999
Erkek,İstanbul,Remote,11 - 20 Kişi,Data Scientist,Middle,1 - 3 Yıl,Python;C / C++,₺ - Türk Lirası,1,52.000 - 52.999
Kadın,* İngiltere,Remote,21 - 50 Kişi,Front-end Developer,Middle,1 - 3 Yıl,React,€ - Euro,3,4.000 - 4.999
Erkek,İzmir,Hibrit (Ofis + Remote),51 - 100 Kişi,Mobile Application Developer (iOS),Middle,1 - 3 Yıl,Swift,₺ - Türk Lirası,2,55.000 - 55.999
Erkek,Ankara,Ofis,21 - 50 Kişi,Mobile Application Developer (Android),Middle,3 - 5 Yıl,Java;Kotlin,₺ - Türk Lirası,2,55.000 - 55.999
Erkek,İstanbul,Remote,11 - 20 Kişi,Data Engineer,Senior,15 Yıl ve üzeri,.Net;Python,₺ - Türk Lirası,2,52.000 - 52.999
Erkek,İzmir,Hibrit (Ofis + Remote),21 - 50 Kişi,Full Stack Developer,Middle,3 - 5 Yıl,.Net;React,$ - Dolar,1,1.000 - 1.999
Erkek,Edirne,Ofis,21 - 50 Kişi,Back-end Developer,Middle,1 - 3 Yıl,Java,₺ - Türk Lirası,2,32.000 - 32.999
